YIR023W	DAL81	399777	402689	2913
YIR024C	INA22	402841	403491	651
YIR025W	MND2	403659	404765	1107
YIR026C	YVH1	404873	405967	1095
YIR027C	DAL1	406260	407642	1383
YIR028W	DAL4	408468	410375	1908
YIR029W	DAL2	410807	411838	1032
YIR030C	DCG1	412036	412770	735
YIR030W-A	""	412899	413282	384
YIR031C	DAL7	413015	414679	1665
YIR032C	DAL3	415030	415617	588
YIR033W	MGA2	416124	419465	3342
YIR034C	LYS1	419615	420736	1122
YIR035C	""	421026	421790	765
YIR036C	IRC24	422074	422865	792
YIR036W-A	""	422635	423036	402
YIR037W	HYR1	423128	423619	492
YIR038C	GTT1	423809	424513	705
YIR039C	YPS6	430498	432111	1614
YIR040C	""	433389	433721	333
YIR041W	PAU15	433929	434303	375
YIR042C	""	435273	435983	711
YJL001W	PRE3	435163	435926	764
YJL002C	OST1	433221	434651	1431
YJL003W	COX16	432644	433000	357
YJL004C	SYS1	431589	432200	612
YJL005W	CYR1	425157	431237	6081
YJL006C	CTK2	423138	424109	972
YJL007C	""	422698	423012	315
YJL008C	CCT8	419957	421663	1707
YJL009W	""	419855	420181	327
YJL010C	NOP9	417562	419562	2001
YJL011C	RPC17	414285	414770	486
YJL012C	VTC4	411234	413399	2166
YJL013C	MAD3	409493	411040	1548
YJL014W	CCT3	407558	409162	1605
YJL015C	""	407142	407426	285
YJL016W	""	405588	407273	1686
YJL019W	MPS3	402897	404945	2049
YJL020C	BBC1	398937	402410	3474
YJL020W-A	""	400981	401238	258
YJL022W	""	398109	398417	309
YJL023C	PET130	397355	398398	1044
YJL024C	APS3	395931	396592	662
YJL025W	RRN7	393967	395511	1545
YJL026C-A	""	393066	393287	222
YJL026W	RNR2	392404	393603	1200
YJL027C	""	391833	392249	417
YJL028W	""	391311	391646	336
YJL029C	VPS53	388385	390853	2469
YJL030W	MAD2	387657	388247	591
YJL031C	BET4	386368	387438	1071
YJL032W	""	386348	386662	315
YJL033W	HCA4	383837	386149	2313
YJL034W	KAR2	381327	383375	2049
YJL035C	TAD2	380249	381001	753
YJL036W	SNX4	378825	380096	1272
YJL037W	IRC18	376662	377336	675
YJL038C	LOH1	375115	375774	660
YJL039C	NUP192	368748	373799	5052
YJL041W	NSP1	365784	368373	2590
YJL042W	MHP1	361249	365445	4197
YJL043W	""	360130	360903	774
YJL044C	GYP6	358300	359676	1377
YJL045W	""	356024	357928	1905
YJL046W	AIM22	352386	353615	1230
YJL047C	RTT101	349580	352108	2529
YJL047C-A	""	349044	349178	135
YJL048C	UBX6	347447	348637	1191
YJL049W	CHM7	345973	347325	1353
YJL050W	MTR4	342522	345743	3222
YJL051W	IRC8	339787	342255	2469
YJL052C-A	""	337884	338003	120
YJL052W	TDH1	338271	339269	999
YJL053W	PEP8	335898	337037	1140
YJL054W	TIM54	334265	335701	1437
YJL055W	""	333357	334094	738
YJL056C	ZAP1	330431	333073	2643
YJL057C	IKS1	328118	330121	2004
YJL058C	BIT61	326242	327873	1632
YJL059W	YHC3	324964	326190	1227
YJL060W	BNA3	323386	324720	1335
YJL061W	NUP82	320016	322157	2142
YJL062W	LAS21	317284	319776	2493
YJL062W-A	COA3	316723	316980	258
YJL063C	MRPL8	315759	316475	717
YJL064W	""	315175	315570	396
YJL065C	DLS1	315054	315557	504
YJL066C	MPM1	314114	314872	759
YJL067W	""	314084	314434	351
YJL068C	""	313016	313915	900
YJL069C	UTP18	310922	312706	1785
YJL070C	""	307971	310637	2667
YJL071W	ARG2	306132	307856	1725
YJL072C	PSF2	305221	305862	642
YJL073W	JEM1	303181	305118	1938
YJL074C	SMC3	299157	302849	3693
YJL075C	APQ13	298460	298876	417
YJL076W	NET1	295245	298814	3570
YJL077C	ICS3	294666	295061	396
YJL077W-A	""	294799	294885	87
YJL077W-B	""	294047	294145	99
YJL078C	PRY3	291336	293981	2646
YJL079C	PRY1	289875	290774	900
YJL080C	SCP160	285558	289226	3669
YJL081C	ARP4	283802	285271	1470
YJL082W	IML2	281185	283380	2196
YJL083W	TAX4	278841	280655	1815
YJL084C	ALY2	274862	278002	3141
YJL085W	EXO70	272827	274698	1872
YJL086C	""	272478	272846	369
YJL087C	TRL1	270002	272485	2484
YJL088W	ARG3	268799	269815	1017
YJL089W	SIP4	265926	268415	2490
YJL090C	DPB11	262757	265051	2295
YJL091C	GWT1	261080	262552	1473
YJL092W	SRS2	257423	260947	3525
YJL093C	TOK1	254737	256812	2076
YJL094C	KHA1	251821	254442	2622
YJL095W	BCK1	247255	251691	4437
YJL096W	MRPL49	246490	246975	486
YJL097W	PHS1	245591	246244	654
YJL098W	SAP185	242082	245258	3177
YJL099W	CHS6	239414	241654	2241
YJL100W	LSB6	237263	239086	1824
YJL101C	GSH1	234320	236356	2037
YJL102W	MEF2	231301	233760	2460
YJL103C	GSM1	229025	230881	1857
YJL104W	PAM16	227327	227776	450
YJL105W	SET4	225055	226737	1683
YJL106W	IME2	221390	223327	1938
YJL107C	""	218853	220016	1164
YJL108C	PRM10	217705	218856	1152
YJL109C	UTP10	212000	217309	5310
YJL110C	GZF3	209922	211577	1656
YJL111W	CCT7	207877	209529	1653
YJL112W	MDV1	205305	207449	2145
YJL115W	ASF1	196287	197126	840
YJL116C	NCA3	193860	194873	1014
YJL117W	PHO86	192531	193466	936
YJL118W	""	191639	192298	660
YJL119C	""	191572	191895	324
YJL120W	""	191022	191345	324
YJL121C	RPE1	190374	191090	717
YJL122W	ALB1	189716	190243	528
YJL123C	MTC1	188004	189440	1437
YJL124C	LSM1	187126	187644	519
YJL125C	GCD14	185528	186679	1152
YJL126W	NIT2	184501	185424	924
YJL127C	SPT10	182298	184220	1923
YJL127C-B	""	181551	181709	159
YJL127W-A	""	180194	180310	117
YJL128C	PBS2	178097	180103	2007
YJL129C	TRK1	173599	177306	3708
YJL130C	URA2	165723	172367	6645
YJL131C	AIM23	164278	165348	1071
YJL132W	""	161914	164166	2253
YJL133C-A	""	159623	159847	225
YJL133W	MRS3	160619	161563	945
YJL134W	LCB3	158188	159417	1230
YJL135W	""	157877	158194	318
YJL136C	RPS21B	156550	157273	724
YJL136W-A	""	156169	156252	84
YJL137C	GLG2	154985	156127	1143
YJL138C	TIF2	153504	154691	1188
YJL139C	YUR1	151713	152999	1287
YJL140W	RPB4	150961	151626	666
YJL141C	YAK1	147967	150390	2424
YJL142C	IRC9	147819	148211	393
YJL143W	TIM17	147101	147577	477
YJL144W	""	146359	146673	315
YJL145W	SFH5	145160	146044	885
YJL146W	IDS2	143292	144701	1410
YJL147C	MRX5	141419	142567	1149
YJL148W	RPA34	140437	141138	702
YJL149W	DAS1	137379	139370	1992
YJL150W	""	137123	137425	303
YJL151C	SNA3	136372	136773	402
YJL152W	""	136174	136533	360
YJL153C	INO1	134332	135933	1602
YJL154C	VPS35	131101	133935	2835
YJL155C	FBP26	129285	130643	1359
YJL156C	SSY5	126853	128952	2100
YJL156W-A	""	126604	126825	222
YJL157C	FAR1	123836	126328	2493
YJL158C	CIS3	122265	122948	684
YJL159W	HSP150	120449	121690	1242
YJL160C	PIR5	117962	118825	864
YJL161W	FMP33	117245	117787	543
YJL162C	JJJ2	113878	115629	1752
YJL163C	""	111666	113333	1668
YJL164C	TPK1	109966	111159	1194
YJL165C	HAL5	106894	109461	2568
YJL166W	QCR8	106434	106718	285
YJL167W	ERG20	105014	106072	1059
YJL168C	SET2	102227	104428	2202
YJL169W	""	102099	102467	369
YJL170C	ASG7	101150	101779	630
YJL171C	TOH1	99704	100894	1191
YJL172W	CPS1	97737	99467	1731
YJL173C	RFA3	96161	96529	369
YJL174W	KRE9	95092	95922	831
YJL175W	""	94049	94561	513
YJL176C	SWI3	92053	94530	2478
YJL177W	RPL17B	90786	91657	872
YJL178C	ATG27	89282	90097	816
YJL179W	PFD1	88787	89116	330
YJL180C	ATP12	87583	88560	978
YJL181W	""	85660	87495	1836
YJL182C	""	85435	85752	318
YJL183W	MNN11	84068	85336	1269
YJL184W	GON7	83448	83819	372
YJL185C	ATG36	82095	82976	882
YJL186W	MNN5	80155	81915	1761
YJL187C	SWE1	76803	79262	2460
YJL188C	BUD19	76202	76510	309
YJL189W	RPL39	75933	76474	542
YJL190C	RPS22A	74910	75302	393
YJL191W	RPS14B	73787	74611	825
YJL192C	SOP4	72710	73414	705
YJL193W	""	71366	72574	1209
YJL194W	CDC6	69338	70879	1542
YJL195C	""	69241	69942	702
YJL196C	ELO1	67850	68782	933
YJL197C-A	""	65805	66086	282
YJL197W	UBP12	63805	67569	3765
YJL198W	PHO90	60844	63489	2646
YJL199C	MBB1	59856	60182	327
YJL200C	ACO2	56444	58813	2370
YJL201W	ECM25	54379	56178	1800
YJL202C	""	53943	54290	348
YJL203W	PRP21	53341	54183	843
YJL204C	RCY1	50629	53151	2523
YJL205C	NCE101	50139	50443	305
YJL206C	""	47659	49935	2277
YJL207C	LAA1	41389	47433	6045
YJL208C	NUC1	40194	41183	990
YJL209W	CBP1	38005	39969	1965
YJL210W	PEX2	36919	37734	816
YJL211C	""	36757	37200	444
YJL212C	OPT1	33850	36249	2400
YJL213W	""	32163	33158	996
YJL214W	HXT8	26887	28596	1710
YJL215C	""	26412	26771	360
YJL216C	IMA5	24341	26086	1746
YJL217W	REE1	23133	23729	597
YJL218W	""	21973	22563	591
YJL219W	HXT9	19497	21200	1704
YJL220W	""	18243	18695	453
YJL221C	IMA4	16767	18536	1770
YJL222W	VTH2	11475	16124	4650
YJL222W-A	""	9452	9679	228
YJL222W-B	""	9346	9483	138
YJL223C	PAU1	8776	9138	363
YJL225C	""	466	6130	5665
YJL225W-A	""	829	1311	483
YJR001W	AVT1	436802	438610	1809
YJR002W	MPP10	438865	440646	1782
YJR003C	MRX12	440994	442553	1560
YJR004C	SAG1	442909	444861	1953
YJR005C-A	LSO1	448477	448758	282
YJR005W	APL1	445923	448025	2103
YJR006W	POL31	449202	450665	1464
YJR007W	SUI2	451020	451934	915
YJR008W	MHO1	452430	453446	1017
YJR009C	TDH2	453683	454681	999
YJR010C-A	SPC1	458077	458361	285
YJR010W	MET3	456239	457774	1536
YJR011C	""	458641	459426	786
YJR012C	""	459795	460418	624
YJR013W	GPI14	460382	461593	1212
YJR014W	TMA22	461829	462425	597
YJR015W	""	462721	464253	1533
YJR016C	ILV3	464451	466208	1758
YJR017C	ESS1	466521	467033	513
YJR018W	""	466786	467148	363
YJR019C	TES1	467232	468281	1050
YJR020W	""	468001	468333	333
YJR021C	REC107	468555	469579	1025
YJR022W	LSM8	469784	470113	330
YJR023C	""	469804	470205	402
YJR024C	MDE1	470230	470964	735
YJR025C	BNA1	471138	471671	534
YJR030C	""	483959	486196	2238
YJR031C	GEA1	486586	490812	4227
YJR032W	CPR7	491081	492262	1182
YJR033C	RAV1	492378	496451	4074
YJR034W	PET191	496683	497009	327
YJR035W	RAD26	497355	500612	3258
YJR036C	HUL4	500713	503391	2679
YJR037W	""	503102	503485	384
YJR038C	""	503710	504072	363
YJR039W	""	503936	507301	3366
YJR040W	GEF1	507746	510085	2340
YJR041C	URB2	510239	513763	3525
YJR042W	NUP85	514055	516289	2235
YJR043C	POL32	516461	517513	1053
YJR044C	VPS55	518763	519185	423
YJR045C	SSC1	519638	521602	1965
YJR046W	TAH11	522048	523862	1815
YJR047C	ANB1	524908	525381	474
YJR048W	CYC1	526335	526664	330
YJR049C	UTR1	526884	528476	1593
YJR050W	ISY1	528697	529404	708
YJR051W	OSM1	529861	531366	1506
YJR052W	RAD7	532062	533759	1698
YJR053W	BFA1	534027	535751	1725
YJR054W	KCH1	536056	537549	1494
YJR055W	HIT1	538772	539266	495
YJR056C	""	541792	542502	711
YJR057W	CDC8	544062	544712	651
YJR058C	APS2	544732	545175	444
YJR059W	PTK2	545787	548243	2457
YJR060W	CBF1	548759	549814	1056
YJR061W	""	550511	553318	2808
YJR062C	NTA1	553476	554849	1374
YJR063W	RPA12	555195	555572	378
YJR064W	CCT5	555914	557602	1689
YJR065C	ARP3	557809	559158	1350
YJR066W	TOR1	559416	566828	7413
YJR067C	YAE1	567019	567444	426
YJR068W	RFC2	567643	568704	1062
YJR069C	HAM1	568806	569399	594
YJR070C	LIA1	569621	570598	978
YJR071W	""	570405	570773	369
YJR072C	NPA3	570967	572124	1158
YJR073C	OPI3	572315	572935	621
YJR074W	MOG1	573095	573751	657
YJR075W	HOC1	573981	575171	1191
YJR076C	CDC11	575354	576601	1248
YJR077C	MIR1	577255	578190	936
YJR078W	BNA2	578860	580221	1362
YJR079W	""	580205	581239	1035
YJR080C	AIM24	580432	581616	1185
YJR082C	EAF6	581914	582255	342
YJR083C	ACF4	582608	583537	930
YJR084W	""	583733	585004	1272
YJR085C	""	585120	585437	318
YJR086W	STE18	586068	586400	333
YJR087W	""	586400	586750	351
YJR088C	EMC2	586495	587373	879
YJR089W	BIR1	587718	590582	2865
YJR090C	GRR1	590872	594327	3456
YJR091C	JSN1	595061	598336	3276
YJR092W	BUD4	598735	603078	4344
YJR093C	FIP1	603220	604203	984
YJR094C	IME1	604569	605651	1083
YJR094W-A	RPL43B	608305	608858	554
YJR095W	SFC1	609773	610741	969
YJR096W	""	611195	612043	849
YJR097W	JJJ3	612413	612931	519
YJR098C	""	613186	615156	1971
YJR099W	YUH1	615576	616286	711
YJR100C	AIM25	616351	617334	984
YJR101W	RSM26	618234	619034	801
YJR102C	VPS25	619157	619765	609
YJR103W	URA8	620754	622490	1737
YJR104C	SOD1	622550	623014	465
YJR105W	ADO1	623581	624603	1023
YJR106W	ECM27	624838	627015	2178
YJR107W	LIH1	627340	628326	987
YJR108W	ABM1	628712	629083	372
YJR109C	CPA2	629585	632941	3357
YJR110W	YMR1	633615	635681	2067
YJR111C	PXP2	635855	636706	852
YJR112W	NNF1	637030	637635	606
YJR112W-A	""	637790	638168	379
YJR113C	RSM7	638232	638975	744
YJR114W	""	638659	639051	393
YJR115W	""	639942	640451	510
YJR116W	TDA4	640825	641664	840
YJR117W	STE24	642007	643368	1362
YJR118C	ILM1	643490	644101	612
YJR119C	JHD2	644304	646490	2187
YJR120W	""	647126	647476	351
YJR121W	ATP2	647607	649142	1536
YJR122W	IBA57	649776	651269	1494
YJR123W	RPS5	651901	652578	678
YJR124C	""	652892	654238	1347
YJR125C	ENT3	654737	655963	1227
YJR126C	VPS70	656254	658689	2436
YJR127C	RSF2	658917	663059	4143
YJR128W	""	662921	663280	360
YJR129C	EFM3	664000	665019	1020
YJR130C	STR2	665218	667137	1920
YJR131W	MNS1	667644	669293	1650
YJR132W	NMD5	669522	672668	3147
YJR133W	XPT1	672991	673620	630
YJR134C	SGM1	673729	675852	2124
YJR135C	MCM22	676059	676778	720
YJR135W-A	TIM8	676971	677234	264
YJR136C	TTI2	677441	678706	1266
YJR137C	MET5	678957	683285	4329
YJR138W	IML1	684567	689321	4755
YJR139C	HOM6	689445	690524	1080
YJR140C	HIR3	690750	695696	4947
YJR140W-A	""	690961	691110	150
YJR141W	""	695906	696949	1044
YJR142W	""	697141	698169	1029
YJR143C	PMT4	698326	700614	2289
YJR144W	MGM101	700882	701691	810
YJR145C	RPS4A	702027	703068	1042
YJR146W	""	703885	704238	354
YJR147W	HMS2	704196	705272	1077
YJR148W	BAT2	705744	706874	1131
YJR149W	""	707160	708374	1215
YJR150C	DAN1	708811	709707	897
YJR151C	DAN4	712255	715740	3486
YJR151W-A	""	717580	717630	51
YJR152W	DAL5	719666	721297	1632
YJR153W	PGU1	722815	723900	1086
YJR154W	""	725784	726824	1041
YJR155W	AAD10	727405	728271	867
YJR156C	THI11	728574	729596	1023
YJR157W	""	730515	730877	363
YJR158W	HXT16	732440	734143	1704
YJR159W	SOR1	736044	737117	1074
YJR160C	MPH3	738008	739816	1809
YJR161C	COS5	742848	743999	1152
YJR162C	""	744911	745261	351
YKL001C	MET14	438777	439385	609
YKL002W	DID4	437778	438544	767
YKL003C	MRP17	437097	437492	396
YKL004W	AUR1	435580	436785	1206
YKL005C	BYE1	433093	434877	1785
YKL006C-A	SFT1	430198	430632	435
YKL006W	RPL14A	431906	432720	815
YKL007W	CAP1	429302	430108	807
YKL008C	LAC1	427295	428551	1257
YKL009W	MRT4	426242	426952	711
YKL010C	UFD4	421424	425875	4452
YKL011C	CCE1	420155	421216	1062
YKL012W	PRP40	418310	420061	1752
YKL013C	ARC19	417508	418023	516
YKL014C	URB1	411619	416913	5295
YKL015W	PUT3	408544	411483	2940
YKL016C	ATP7	407465	407989	525
YKL017C	HCS1	405190	407241	2052
YKL018C-A	""	403580	403879	300
YKL018W	SWD2	404102	405091	990
YKL019W	RAM2	402568	403518	951
YKL020C	SPT23	398832	402080	3249
YKL021C	MAK11	397344	398750	1407
YKL022C	CDC16	394726	397248	2523
YKL023C-A	""	393146	393373	228
YKL023W	""	393721	394554	834
YKL024C	URA6	392526	393140	615
YKL025C	PAN3	390240	392279	2040
YKL026C	GPX1	389380	389883	504
YKL027W	TCD2	387562	388905	1344
YKL028W	TFA1	385758	387206	1449
YKL029C	MAE1	382716	384725	2010
YKL030W	""	382498	383103	606
YKL031W	""	382072	382485	414
YKL032C	IXR1	380065	381858	1794
YKL033W	TTI1	375456	378572	3117
YKL033W-A	""	374505	375215	711
YKL034W	TUL1	371829	374105	2277
YKL035W	UGP1	369891	371390	1500
YKL036C	""	369528	369920	393
YKL037W	AIM26	369365	369721	357
YKL038W	RGT1	365605	369117	3513
YKL039W	PTM1	362622	364193	1572
YKL040C	NFU1	361058	361828	771
YKL041W	VPS24	360143	360817	675
YKL042W	SPC42	358475	359566	1092
YKL043W	PHD1	356748	357848	1101
YKL044W	MMO1	356322	356642	321
YKL045W	PRI2	353493	355079	1587
YKL046C	DCW1	351275	352624	1350
YKL047W	ANR2	349463	351013	1551
YKL048C	ELM1	347214	349136	1923
YKL049C	CSE4	346075	346764	690
YKL050C	""	342852	345620	2769
YKL051W	SFK1	341312	342373	1062
YKL052C	ASK1	339668	340546	879
YKL053C-A	MDM35	339182	339442	261
YKL053W	""	339572	339946	375
YKL054C	DEF1	336537	338753	2217
YKL055C	OAR1	335321	336157	837
YKL056C	TMA19	334412	334915	504
YKL057C	NUP120	330856	333969	3114
YKL058W	TOA2	330166	330534	369
YKL059C	MPE1	328118	329443	1326
YKL060C	FBA1	326408	327487	1080
YKL061W	BLI1	325771	326112	342
YKL062W	MSN4	323228	325120	1893
YKL063C	""	321015	321518	504
YKL064W	MNR2	317764	320673	2910
YKL065C	YET1	316437	317057	621
YKL065W-A	""	315954	316175	222
YKL066W	""	315281	315724	444
YKL067W	YNK1	314812	315273	462
YKL068W	NUP100	310199	313078	2880
YKL068W-A	""	309206	309442	237
YKL069W	""	307285	307827	543
YKL070W	""	306211	306720	510
YKL071W	""	305114	305884	771
YKL072W	STB6	299582	301882	2301
YKL073W	LHS1	296430	299075	2646
YKL074C	MUD2	294610	296193	1584
YKL075C	""	292956	294308	1353
YKL076C	PSY1	292838	293221	384
YKL077W	""	291453	292631	1179
YKL078W	DHR2	288845	291052	2208
YKL079W	SMY1	286603	288573	1971
YKL080W	VMA5	285030	286208	1179
YKL081W	TEF4	282891	284455	1565
YKL082C	RRP14	281025	282329	1305
YKL083W	""	280921	281535	615
YKL084W	HOT13	280509	280859	351
YKL085W	MDH1	279123	280127	1005
YKL086W	SRX1	278281	278664	384
YKL087C	CYT2	277189	277863	675
YKL088W	CAB3	275283	276998	1716
YKL089W	MIF2	273394	275043	1650
YKL090W	CUE2	271878	273209	1332
YKL091C	""	269718	270650	933
YKL092C	BUD2	266145	269459	3315
YKL093W	MBR1	264789	265808	1020
YKL094W	YJU3	263349	264290	942
YKL095W	YJU2	262277	263113	837
YKL096C-B	""	259073	259222	150
YKL096W	CWP1	261132	261851	720
YKL096W-A	CWP2	259253	259531	279
YKL097C	""	258503	258913	411
YKL098W	MTC2	256770	257843	1074
YKL099C	UTP11	255720	256472	753
YKL100C	YPF1	253697	255460	1764
YKL100W-A	""	254159	254248	90
YKL101W	HSL1	248920	253476	4557
YKL102C	""	248062	248367	306
YKL103C	APE1	246138	247682	1545
YKL104C	GFA1	243220	245373	2154
YKL105C	SEG2	239185	242583	3399
YKL106C-A	""	237147	237266	120
YKL106W	AAT1	237536	238891	1356
YKL107W	""	236141	237070	930
YKL108W	SLD2	234426	235787	1362
YKL109W	HAP4	232227	233891	1665
YKL110C	KTI12	228939	229880	942
YKL111C	""	228464	228799	336
YKL112W	ABF1	226570	228765	2196
YKL113C	RAD27	224727	225875	1149
YKL114C	APN1	223352	224455	1104
YKL115C	""	222893	223285	393
YKL116C	PRR1	221344	222900	1557
YKL117W	SBA1	220324	220974	651
YKL118W	""	219126	219437	312
YKL119C	VPH2	218570	219217	648
YKL120W	OAC1	217344	218318	975
YKL121W	DGR2	214142	216700	2559
YKL122C	SRP21	212495	212998	504
YKL123W	""	212043	212423	381
YKL124W	SSH4	210593	212332	1740
YKL125W	RRN3	208247	210130	1884
YKL126W	YPK1	205707	207749	2043
YKL127W	PGM1	203541	205253	1713
YKL128C	PMU1	200884	201771	888
YKL129C	MYO3	196349	200167	3819
YKL130C	SHE2	195288	196028	741
YKL131W	""	194478	194999	522
YKL132C	RMA1	193574	194866	1293
YKL133C	""	191679	193070	1392
YKL134C	OCT1	189124	191442	2319
YKL135C	APL2	186460	188640	2181
YKL136W	""	186416	186814	399
YKL137W	CMC1	185957	186292	336
YKL138C	MRPL31	185286	185681	396
YKL138C-A	HSK3	184803	185012	210
YKL139W	CTK1	182958	184544	1587
YKL140W	TGL1	180779	182425	1647
YKL141W	SDH3	179667	180263	597
YKL142W	MRP8	178515	179174	660
YKL143W	LTV1	176781	178172	1392
YKL144C	RPC25	175843	176481	639
YKL145W	RPT1	174213	175616	1404
YKL145W-A	""	174958	175050	93
YKL146W	AVT3	171783	173861	2079
YKL147C	""	171551	172168	618
YKL148C	SDH1	169207	171129	1923
YKL149C	DBR1	167612	168829	1218
YKL150W	MCR1	166544	167452	909
YKL151C	""	164917	165930	1014
YKL152C	GPM1	163642	164385	744
YKL153W	""	163600	164109	510
YKL154W	SRP102	161601	162335	735
YKL155C	RSM22	159456	161342	1887
YKL156C-A	""	158975	159091	117
YKL156W	RPS27A	158613	159212	600
YKL157W	APE2	154991	158232	3242
YKL159C	RCN1	153816	154451	636
YKL160W	ELF1	153269	153706	438
YKL161C	KDX1	149386	150687	1302
YKL162C	""	147630	148838	1209
YKL162C-A	""	145922	146074	153
YKL163W	PIR3	144401	145378	978
YKL164C	PIR1	141794	142819	1026
YKL165C	MCD4	137932	140691	2760
YKL165C-A	""	135790	136023	234
YKL166C	TPK3	134509	135705	1197
YKL167C	MRP49	133721	134134	414
YKL168C	KKQ8	131288	133462	2175
YKL169C	""	130685	131068	384
YKL170W	MRPL38	130634	131050	417
YKL171W	NNK1	127475	130261	2787
YKL172W	EBP2	125759	127042	1284
YKL173W	SNU114	122517	125543	3027
YKL174C	TPO5	120380	122236	1857
YKL175W	ZRT3	118793	120304	1512
YKL176C	LST4	115500	117986	2487
YKL177W	""	114356	114694	339
YKL178C	STE3	113215	114627	1413
YKL179C	COY1	110464	112503	2040
YKL180W	RPL17A	109269	110129	861
YKL181W	PRS1	107316	108599	1284
YKL182W	FAS1	100671	106826	6156
YKL183C-A	""	98395	98607	213
YKL183W	LOT5	98721	99641	921
YKL184W	SPE1	96757	98157	1401
YKL185W	ASH1	94499	96265	1767
YKL186C	MTR2	92744	93298	555
YKL187C	FAT3	89284	91536	2253
YKL188C	PXA2	86225	88786	2562
YKL189W	HYM1	84704	85903	1200
YKL190W	CNB1	82947	83550	604
YKL191W	DPH2	81035	82639	1605
YKL192C	ACP1	80160	80537	378
YKL193C	SDS22	78866	79882	1017
YKL194C	MST1	77258	78646	1389
YKL195W	MIA40	75821	77032	1212
YKL196C	YKT6	74932	75534	603
YKL197C	PEX1	70734	73865	3132
YKL198C	PTK1	68232	70220	1989
YKL201C	MNN4	63930	67466	3537
YKL202W	""	63821	64402	582
YKL203C	TOR2	55935	63359	7425
YKL204W	EAP1	53704	55602	1899
YKL205W	LOS1	50051	53353	3303
YKL206C	ADD66	49006	49809	804
YKL207W	EMC3	48194	48955	762
YKL208W	CBT1	47157	47972	816
YKL209C	STE6	42423	46295	3873
YKL210W	UBA1	39163	42237	3075
YKL211C	TRP3	36699	38153	1455
YKL212W	SAC1	34543	36414	1872
YKL213C	DOA1	31960	34107	2148
YKL214C	YRA2	31082	31693	612
YKL215C	OXP1	26827	30687	3861
YKL216W	URA1	25215	26159	945
YKL217W	JEN1	22234	24084	1851
YKL218C	SRY1	17359	18339	981
YKL219W	COS9	14485	15708	1224
YKL220C	FRE2	9091	11226	2136
YKL221W	MCH2	6107	7528	1422
YKL222C	""	3503	5620	2118
YKL223W	""	2389	2721	333
YKL224C	PAU16	1810	2181	372
YKL225W	""	451	798	348
YKR001C	VPS1	440608	442722	2115
YKR002W	PAP1	443232	444938	1707
YKR003W	OSH6	445381	446727	1347
YKR004C	ECM9	446799	448036	1238
YKR005C	""	448521	450167	1647
YKR006C	MRPL13	450423	451217	795
YKR007W	MEH1	451434	451988	555
YKR008W	RSC4	452201	454078	1878
YKR009C	FOX2	454352	457054	2703
YKR010C	TOF2	458924	461239	2316
YKR011C	""	461635	462696	1062
YKR012C	""	463739	464116	378
YKR013W	PRY2	463959	464948	990
YKR014C	YPT52	465367	466071	705
YKR015C	""	466961	468667	1707
YKR016W	MIC60	469717	471339	1623
YKR017C	HEL1	471694	473349	1656
YKR018C	""	473723	475900	2178
YKR019C	IRS4	476216	478063	1848
YKR020W	VPS51	478338	478832	495
YKR021W	ALY1	479234	481981	2748
YKR022C	NTR2	482171	483139	969
YKR023W	""	483419	485011	1593
YKR024C	DBP7	485144	487372	2229
YKR025W	RPC37	487770	488618	849
YKR026C	GCN3	488738	489655	918
YKR027W	BCH2	491364	493661	2298
YKR028W	SAP190	494257	497358	3102
YKR029C	SET3	497578	499833	2256
YKR030W	GMH1	500282	501103	822
YKR031C	SPO14	501344	506395	5052
YKR032W	""	506517	506831	315
YKR033C	""	506879	507304	426
YKR034W	DAL80	506898	507707	810
YKR035C	OPI8	507920	508561	642
YKR035W-A	DID2	507939	508553	615
YKR036C	CAF4	508702	510633	1932
YKR037C	SPC34	510910	511797	888
YKR038C	KAE1	511999	513159	1161
YKR039W	GAP1	515063	516871	1809
YKR040C	""	518063	518566	504
YKR041W	""	518198	518950	753
YKR042W	UTH1	519527	520624	1098
YKR043C	SHB17	520897	521712	816
YKR044W	UIP5	522015	523346	1332
YKR045C	""	523418	523969	552
YKR046C	PET10	524223	525074	852
YKR047W	""	525257	525562	306
YKR048C	NAP1	525387	526640	1254
YKR049C	FMP46	526830	527231	402
YKR050W	TRK2	527815	530484	2670
YKR051W	""	530946	532202	1257
YKR052C	MRS4	532550	533464	915
YKR053C	YSR3	534067	535281	1215
YKR054C	DYN1	535647	547925	12279
YKR055W	RHO4	548216	549091	876
YKR056W	TRM2	549448	551367	1920
YKR057W	RPS21A	551657	552242	586
YKR058W	GLG1	552770	554620	1851
YKR059W	TIF1	554987	556174	1188
YKR060W	UTP30	556518	557342	825
YKR061W	KTR2	557677	558954	1278
YKR062W	TFA2	559666	560652	987
YKR063C	LAS1	560789	562297	1509
YKR064W	OAF3	562547	565138	2592
YKR065C	PAM17	565299	565892	594
YKR066C	CCP1	566113	567198	1086
YKR067W	GPT2	567918	570149	2232
YKR068C	BET3	570328	570909	582
YKR069W	MET1	571612	573393	1782
YKR070W	""	573574	574632	1059
YKR071C	DRE2	574934	575980	1047
YKR072C	SIS2	576435	578123	1689
YKR073C	""	578187	578507	321
YKR074W	AIM29	579209	579676	468
YKR075C	""	579827	580750	924
YKR075W-A	""	580212	580481	270
YKR076W	ECM4	582283	583395	1113
YKR077W	MSA2	583653	584744	1092
